Name,URL,Stars,Description
"amazon-ebs-autoscale","https://github.com/awslabs/amazon-ebs-autoscale",114,"Don't run out of disk space on your EC2 instance when generating or working with large files. Automatically add EBS volumes to a filesystem mount point in response to disk utilization."
"windows-web-app-migration-assistant","https://github.com/awslabs/windows-web-app-migration-assistant",54,"PowerShell utility that migrates .NET applications from Windows servers to AWS Elastic Beanstalk"
"predictive-segmentation-using-amazon-pinpoint-and-amazon-sagemaker","https://github.com/awslabs/predictive-segmentation-using-amazon-pinpoint-and-amazon-sagemaker",17,"This solution combines Amazon Pinpoint with Amazon SageMaker to help automate the  process of collecting customer data, predicting customer churn using ML, and maintaining a tailored audience segment for messaging."
"sagemaker-debugger","https://github.com/awslabs/sagemaker-debugger",162,"Amazon SageMaker Debugger provides functionality to save tensors during training of machine learning jobs and analyze those tensors"
"aws-xray-sdk-with-opentelemetry","https://github.com/awslabs/aws-xray-sdk-with-opentelemetry",30,"AWS X-Ray SDK with support for OpenTelemetry"
"amazon-athena-cross-account-catalog","https://github.com/awslabs/amazon-athena-cross-account-catalog",30,"🌉 Reference implementation for granting cross-account AWS Glue Data Catalog access from Amazon Athena"
"w-lda","https://github.com/awslabs/w-lda",40,"Source code for paper ""Topic Modeling with Wasserstein Autoencoders""."
"multi-region-asynchronous-object-replication-solution","https://github.com/awslabs/multi-region-asynchronous-object-replication-solution",8,""
"rds-data-api-client-library-java","https://github.com/awslabs/rds-data-api-client-library-java",21,""
"amazon-kinesis-video-streams-producer-c","https://github.com/awslabs/amazon-kinesis-video-streams-producer-c",65,""
"amazon-kinesis-video-streams-pic","https://github.com/awslabs/amazon-kinesis-video-streams-pic",54,""
"aws-config-rdklib","https://github.com/awslabs/aws-config-rdklib",98,"Python library to enable you to run custom AWS Config Rules at scale, using Lambda Layer."
"amazon-qldb-driver-dotnet","https://github.com/awslabs/amazon-qldb-driver-dotnet",10,""
"amazon-redshift-json-schema-induction","https://github.com/awslabs/amazon-redshift-json-schema-induction",22,"A tool to learn JSON schema from collection of documents and generate Create table statement for Redshift"
"aws-lambda-dart-runtime","https://github.com/awslabs/aws-lambda-dart-runtime",151,"A Dart runtime for AWS Lambda"
"amazon-cloudwatch-publisher","https://github.com/awslabs/amazon-cloudwatch-publisher",29,"Push metrics and logs to CloudWatch from any system that can run Python"
"aws-crt-builder","https://github.com/awslabs/aws-crt-builder",15,""
"amazon-qldb-shell","https://github.com/awslabs/amazon-qldb-shell",25,""
"amazon-s3-find-and-forget","https://github.com/awslabs/amazon-s3-find-and-forget",243,"Amazon S3 Find and Forget is a solution to handle data erasure requests from data lakes stored on Amazon S3, for example, pursuant to the European General Data Protection Regulation (GDPR)"
"aws-sdk-api-changes","https://github.com/awslabs/aws-sdk-api-changes",17,"aws sdk api changes published as a static site"
"amazon-qldb-driver-go","https://github.com/awslabs/amazon-qldb-driver-go",23,"Golang driver for Amazon Quantum Ledger Database (QLDB), which allows Golang developers to write software that makes use of Amazon QLDB."
"genomics-secondary-analysis-using-aws-step-functions-and-aws-batch","https://github.com/awslabs/genomics-secondary-analysis-using-aws-step-functions-and-aws-batch",39,"This solution provides a framework for Next Generation Sequencing (NGS) genomics secondary-analysis pipelines using AWS Step Functions and AWS Batch."
"guidance-for-multi-omics-and-multi-modal-data-integration-and-analysis-on-aws","https://github.com/awslabs/guidance-for-multi-omics-and-multi-modal-data-integration-and-analysis-on-aws",24,"This guidance creates a scalable environment in AWS to prepare genomic, clinical, mutation, expression and imaging data for large-scale analysis and perform interactive queries against a data lake. The solution also demonstrates the use of Amazon Omics for multi-modal analysis."
"genomics-tertiary-analysis-and-machine-learning-using-amazon-sagemaker","https://github.com/awslabs/genomics-tertiary-analysis-and-machine-learning-using-amazon-sagemaker",11,"The Genomics Tertiary Analysis and Machine Learning Using Amazon SageMaker solution creates a scalable environment in AWS to develop machine learning models using genomics data, generate predictions, and evaluate model performance."
"amazon-personalize-optimizer-using-amazon-pinpoint-events","https://github.com/awslabs/amazon-personalize-optimizer-using-amazon-pinpoint-events",10,"Enabling the automated process of using the events generated by their Pinpoint campaigns to rapidly train and optimize their Personalize campaigns."
"sagemaker-battlesnake-ai","https://github.com/awslabs/sagemaker-battlesnake-ai",91,"Starter pack to build an AI for Battlesnake with Amazon Sagemaker more content on wiki:"
"serverless-api-cross-account-cicd","https://github.com/awslabs/serverless-api-cross-account-cicd",26,"Build CI/CD Pipeline for Cross Account Deployment of Lambda API Using Serverless Framework"
"aws-virtual-gpu-device-plugin","https://github.com/awslabs/aws-virtual-gpu-device-plugin",205,"AWS virtual gpu device plugin provides capability to use smaller virtual gpus for your machine learning inference workloads"
"dgl-ke","https://github.com/awslabs/dgl-ke",1326,"High performance, easy-to-use, and scalable package for learning large-scale knowledge graph embeddings."
"swift-aws-lambda-runtime","https://github.com/awslabs/swift-aws-lambda-runtime",1221,"Swift implementation of AWS Lambda Runtime"
"aws-glue-schema-registry","https://github.com/awslabs/aws-glue-schema-registry",146,"AWS Glue Schema Registry Client library provides serializers / de-serializers for applications to integrate with AWS Glue Schema Registry Service. The library currently supports Avro, JSON and Protobuf data formats. See https://docs.aws.amazon.com/glue/latest/dg/schema-registry.html to get started."
"service-workbench-on-aws","https://github.com/awslabs/service-workbench-on-aws",177,"A platform that provides researchers with one-click access to collaborative workspace environments operating across teams, universities, and datasets while enabling university IT stakeholders to manage, monitor, and control spending, apply security best practices, and comply with corporate governance."
"aws-iot-core-integration-with-nvidia-deepstream","https://github.com/awslabs/aws-iot-core-integration-with-nvidia-deepstream",24,""
"amazon-ecs-for-open-application-model","https://github.com/awslabs/amazon-ecs-for-open-application-model",59,"CLI that deploys OAM workloads to Amazon ECS on AWS Fargate"
"aws-cloudmap-prometheus-sd","https://github.com/awslabs/aws-cloudmap-prometheus-sd",38,"A custom service discovery adapter for Prometheus that integrates with AWS Cloud Map"
"sagemaker-graph-fraud-detection","https://github.com/awslabs/sagemaker-graph-fraud-detection",106,"Use Amazon SageMaker and Deep Graph Library (DGL) for Fraud Detection in Networks"
"aws-solutions-constructs","https://github.com/awslabs/aws-solutions-constructs",1331,"The AWS Solutions Constructs Library is an open-source extension of the AWS Cloud Development Kit (AWS CDK) that provides multi-service, well-architected patterns for quickly defining solutions"
"aws-cloudwatch-metrics-custom-spark-listener","https://github.com/awslabs/aws-cloudwatch-metrics-custom-spark-listener",8,"Example Spark streaming sample codes with Custom Listeners to push streaming metrics into Amazon CloudWatch metrics"
"sagemaker-deep-demand-forecast","https://github.com/awslabs/sagemaker-deep-demand-forecast",88,"Using Deep Learning for Demand Forecasting with Amazon SageMaker"
"amazon-eks-irsa-cfn","https://github.com/awslabs/amazon-eks-irsa-cfn",18,"AWS CloudFormation and CDK Construct Library for IAM Roles for EKS Service Accounts "
"sagemaker-explaining-credit-decisions","https://github.com/awslabs/sagemaker-explaining-credit-decisions",98,"Amazon SageMaker Solution for explaining credit decisions."
"aws-trusted-advisor-explorer","https://github.com/awslabs/aws-trusted-advisor-explorer",24,"AWS Trusted Advisor Explorer is an AWS Solution that automatically provisions the infrastructure necessary to aggregate cost optimization recommendations and actively track cost optimization health across your organization over time. The solution creates a data lake that can be used to create dashboards to visually explore the data. The solution enriches the data with Resource Tags that further enhance the discovery and filtering capabilities."
"unsupervised-qa","https://github.com/awslabs/unsupervised-qa",57,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering"
"aws-simple-cicd","https://github.com/awslabs/aws-simple-cicd",93,"A prescriptive, serverless CI/CD platform leveraging native AWS services built using the AWS Cloud Development Kit (CDK)."
"aws-cross-account-cicd-git-actions-prereq","https://github.com/awslabs/aws-cross-account-cicd-git-actions-prereq",11,""
"aws-cross-account-cicd-git-actions","https://github.com/awslabs/aws-cross-account-cicd-git-actions",7,""
"dgl-lifesci","https://github.com/awslabs/dgl-lifesci",783,"Python package for graph neural networks in chemistry and biology"
"digital-user-engagement-events-database","https://github.com/awslabs/digital-user-engagement-events-database",13,"Configures and builds a database for engagement events generated by Amazon Simple Email Service (SES) and Amazon Pinpoint engagements using Amazon Athena."
"mlm-scoring","https://github.com/awslabs/mlm-scoring",347,"Python library & examples for Masked Language Model Scoring (ACL 2020)"
"game-analytics-pipeline","https://github.com/awslabs/game-analytics-pipeline",43,"The Game Analytics Pipeline is a customer deployable reference architecture to help game developers ingest, store, and analyze telemetry data from games and services."
"speech-representations","https://github.com/awslabs/speech-representations",103,"Code for DeCoAR (ICASSP 2020) and BERTphone (Odyssey 2020)"
"amazon-log-agent-benchmark-tool","https://github.com/awslabs/amazon-log-agent-benchmark-tool",19,"Simple log generation and process resource monitor used to benchmark log agents"
"aws-c-iot","https://github.com/awslabs/aws-c-iot",10,""
"fhir-works-on-aws-deployment","https://github.com/awslabs/fhir-works-on-aws-deployment",301,"A serverless implementation of the FHIR standard that enables users to focus more on their business needs/uniqueness rather than the FHIR specification"
"amazon-sns-java-extended-client-lib","https://github.com/awslabs/amazon-sns-java-extended-client-lib",28,"This AWS SNS client library allows to publish messages to SNS that exceed the 256 KB message size limit."
"aws-cv-task2vec","https://github.com/awslabs/aws-cv-task2vec",124,"Official code for the paper ""Task2Vec: Task Embedding for Meta-Learning"" (https://arxiv.org/abs/1902.03545, ICCV 2019)"
"bike-kem","https://github.com/awslabs/bike-kem",55,"Additional implementation of BIKE (Bit Flipping Key Encapsulation)"
"aws-image-builder-document-generator","https://github.com/awslabs/aws-image-builder-document-generator",12,"EC2 Image Builder Component Document Generator. A PowerShell module to convert your Bash and PowerShell scripts into EC2 Image Builder Component Documents. "
"ssosync","https://github.com/awslabs/ssosync",612,"Populate AWS SSO directly with your G Suite users and groups using either a CLI or AWS Lambda"
"sagemaker-dashboards-for-ml","https://github.com/awslabs/sagemaker-dashboards-for-ml",95,""
"aws-crt-swift","https://github.com/awslabs/aws-crt-swift",22,""
"multilingual-top","https://github.com/awslabs/multilingual-top",8,"Multilingual TOP dataset for semantic parsing in English, Italian and Japanese"
"aws-lc-verification","https://github.com/awslabs/aws-lc-verification",60,"This repository contains specifications, proof scripts, and other artifacts required to formally verify portions of AWS libcrypto. Formal verification is used to locate bugs and increase assurance of the correctness and security of the library."
"multi-domain-goal-oriented-dialogues-dataset","https://github.com/awslabs/multi-domain-goal-oriented-dialogues-dataset",24,"Data from the publication ""Multi-Domain Goal-Oriented Dialogues (MultiDoGO): Strategies toward Curating and Annotating Large Scale Dialogue Data"""
"tc-redirect-tap","https://github.com/awslabs/tc-redirect-tap",72,""
"aws-embedded-metrics-java","https://github.com/awslabs/aws-embedded-metrics-java",46,"Amazon CloudWatch Embedded Metric Format Client Library"
"aws-emr-launch","https://github.com/awslabs/aws-emr-launch",54,""
"aws-solutions-assembler","https://github.com/awslabs/aws-solutions-assembler",6,"Using Mahjong to spin up the best solutions on AWS with few lines of yaml. "
"sagemaker-graph-entity-resolution","https://github.com/awslabs/sagemaker-graph-entity-resolution",17,""
"sagemaker-privacy-for-nlp","https://github.com/awslabs/sagemaker-privacy-for-nlp",18,"A solution that helps apply a privacy preserving mechanism to NLP data, using Amazon SageMaker."
"aws-fleet-predictive-maintenance","https://github.com/awslabs/aws-fleet-predictive-maintenance",70,"Predictive Maintenance for Vehicle Fleets"
"aws-c-s3","https://github.com/awslabs/aws-c-s3",156,"C99 library implementation for communicating with the S3 service, designed for maximizing throughput on high bandwidth EC2 instances."
"payload-offloading-java-common-lib-for-aws","https://github.com/awslabs/payload-offloading-java-common-lib-for-aws",33,"Shared library between AWS extended messaging clients to manage payloads larger than their limits."
"aws-glue-blueprint-libs","https://github.com/awslabs/aws-glue-blueprint-libs",73,""
"aws-sdk-swift","https://github.com/awslabs/aws-sdk-swift",468,""
"aws-build-accumulator","https://github.com/awslabs/aws-build-accumulator",19,"Litani metabuild system"
"aws-crt-ruby","https://github.com/awslabs/aws-crt-ruby",6,""
"aws-media-insights","https://github.com/awslabs/aws-media-insights",31,"This is an application for analyzing the content of images and videos. It includes a GUI and back-end analytical workflows. It is the reference application for the Media Insights Engine."
"aws-data-api","https://github.com/awslabs/aws-data-api",104,"AWS Data API's offer you the ability to replace traditional database back ends for your applications with simple HTTP API's. They offer the speed, scalability, reliability, and security of a sophisticated NOSQL platform, but with zero coding and no servers to manage."
"output-scrubber-nodejs","https://github.com/awslabs/output-scrubber-nodejs",2,"Obscure sensitive information in standard output and standard error."
"amazon-aurora-postgres-monitoring","https://github.com/awslabs/amazon-aurora-postgres-monitoring",40,"An advanced monitoring system for Amazon Aurora PostgreSQL that is completely serverless, based on AWS Lambda and Amazon CloudWatch"
"amazon-transcribe-streaming-sdk","https://github.com/awslabs/amazon-transcribe-streaming-sdk",177,"The Amazon Transcribe Streaming SDK is an async Python SDK for converting audio into text via Amazon Transcribe."
"amazon-emr-user-role-mapper","https://github.com/awslabs/amazon-emr-user-role-mapper",22,"Application to securely map users on a multi tenant Amazon EMR cluster to different IAM Roles and then assume the mapped Role."
"homomorphic-implementors-toolkit","https://github.com/awslabs/homomorphic-implementors-toolkit",68,""
"aws-security-assessment-solution","https://github.com/awslabs/aws-security-assessment-solution",578,"An AWS tool to help you create a point in time assessment of your AWS account using Prowler."
"coldsnap","https://github.com/awslabs/coldsnap",250,"A command line interface for Amazon EBS snapshots"
"amazon-ec2-instance-qualifier","https://github.com/awslabs/amazon-ec2-instance-qualifier",20,"A CLI tool that automates benchmarking on a range of EC2 instance types."
"fhir-works-on-aws-interface","https://github.com/awslabs/fhir-works-on-aws-interface",39,"The interface for the FHIR Works on AWS framework. This package is the glue that allows communication to flow between components "
"fhir-works-on-aws-authz-rbac","https://github.com/awslabs/fhir-works-on-aws-authz-rbac",23,"A role based access control implementation of the FHIR Works on AWS framework, utilizing Cognito and User Groups to perform authorization"
"fhir-works-on-aws-search-es","https://github.com/awslabs/fhir-works-on-aws-search-es",32,"An Elasticsearch implementation of the FHIR Works on AWS framework, enabling users to search for FHIR resources"
"fhir-works-on-aws-routing","https://github.com/awslabs/fhir-works-on-aws-routing",31,"The routing implementation of the FHIR Works on AWS framework. Finding the correct component to handle the HTTP FHIR request"
"fhir-works-on-aws-persistence-ddb","https://github.com/awslabs/fhir-works-on-aws-persistence-ddb",27,"A DynamoDB implementation of the FHIR Works on AWS framework, enabling users to complete CRUD operations on FHIR resources"
"aws-data-api-python-sdk","https://github.com/awslabs/aws-data-api-python-sdk",5,""
"aws-data-api-ux","https://github.com/awslabs/aws-data-api-ux",11,"This project contains a simple web interface for AWS Data API. Data API's give you the ability to create a back end web service to handle core business data, without any coding or servers to manage."
"cloudformation-ldaps-nlb-template","https://github.com/awslabs/cloudformation-ldaps-nlb-template",6,"Configure an LDAPS Endpoint for Simple AD"
"aws-alb-route-directive-adapter-for-istio","https://github.com/awslabs/aws-alb-route-directive-adapter-for-istio",4,""
"privacy-preserving-xgboost-inference","https://github.com/awslabs/privacy-preserving-xgboost-inference",50,"Privacy-preserving XGBoost Inference"
"aws-simple-ec2-cli","https://github.com/awslabs/aws-simple-ec2-cli",102,"A CLI tool that simplifies the process of launching, connecting and terminating an EC2 instance."
"aws-repository-status-monitor","https://github.com/awslabs/aws-repository-status-monitor",11,"The AWS Repository Status Monitor helps open-source developers keep track of GitHub and Docker metrics for their open source projects. "
"sagemaker-defect-detection","https://github.com/awslabs/sagemaker-defect-detection",60,"Detect Defects in Products from their Images using Amazon SageMaker"
"aws-amplify-identity-broker","https://github.com/awslabs/aws-amplify-identity-broker",221,"A centralized login and SSO application to authenticate several websites and mobile apps."
"aws-amplify-identity-broker-client","https://github.com/awslabs/aws-amplify-identity-broker-client",26,"Client demo code sample for the project ""AWS Amplify identity broker"" https://github.com/awslabs/aws-amplify-identity-broker"
"spot-tagging-bot-for-digital-assets","https://github.com/awslabs/spot-tagging-bot-for-digital-assets",18,"Spot Tagging Bot for Digital Assets"
"aws-verification-model-for-libcrypto","https://github.com/awslabs/aws-verification-model-for-libcrypto",5,"Partial verification model for openssl."
"diagram-maker","https://github.com/awslabs/diagram-maker",2419,"A library to display an interactive editor for any graph-like data."
"aws-nitro-enclaves-cose","https://github.com/awslabs/aws-nitro-enclaves-cose",28,"Implements COSE primitives in safe Rust."
"lambda-opencv","https://github.com/awslabs/lambda-opencv",1,""
"diagram-maker-plugin-minimap","https://github.com/awslabs/diagram-maker-plugin-minimap",28,"A minimap plugin package for Diagram Maker."
"clencli","https://github.com/awslabs/clencli",59,"CLENCLI enables you to quickly and predictably create, change, and improve your cloud projects. It is an open source tool that simplifies common tasks that many Cloud engineers have to perform on a daily basis by creating and maintaining the code structure and its documentation always up-to-date."
"aws-cv-unique-information","https://github.com/awslabs/aws-cv-unique-information",11,"We define and estimate smooth unique information of samples with respect to classifier weights and predictions. We compute these quantities for linearized neural networks."
"federated-amazon-eks-clusters-on-aws","https://github.com/awslabs/federated-amazon-eks-clusters-on-aws",52,"The solution demonstrates federation capabilities between two Amazon EKS (Elastic Kubernetes Service) clusters through a secured VPC peering connection. Federation is done by using the official Kubernetes KubeFed project."
"damon-tests","https://github.com/awslabs/damon-tests",7,"Tests package for correctness verifications and performance evaluations of DAMON (https://damonitor.github.io)"
"amazon-timestream-tools","https://github.com/awslabs/amazon-timestream-tools",253,"Tools and utilities to enable loading data and building applications with Amazon Timestream. "
"aws-data-exchange-subscriber-coordinator","https://github.com/awslabs/aws-data-exchange-subscriber-coordinator",6,"AWS Data Exchange Subscriber Coordinator"
"aws-data-exchange-publisher-coordinator","https://github.com/awslabs/aws-data-exchange-publisher-coordinator",8,"AWS Data Exchange Publisher Coordinator"
"aws-crt-php","https://github.com/awslabs/aws-crt-php",407,""
"xpath-util","https://github.com/awslabs/xpath-util",1,""
"aws-bootstrap-kit","https://github.com/awslabs/aws-bootstrap-kit",105,""
"amazon-kinesis-connector-flink","https://github.com/awslabs/amazon-kinesis-connector-flink",24,"This is a fork of the Apache Flink Kinesis connector adding Enhanced Fanout support for Flink 1.8/1.11 on KDA."
"neural-retrieval","https://github.com/awslabs/neural-retrieval",40,"Python library containing BART query generation and BERT-based Siamese models for neural retrieval. "
"amazon-qldb-driver-rust","https://github.com/awslabs/amazon-qldb-driver-rust",15,"A Rust implementation of a driver for Amazon QLDB. "
"aws-orbit-workbench","https://github.com/awslabs/aws-orbit-workbench",147,"A Data Platform built for AWS, powered by Kubernetes."
"amazon-sagemaker-inference-client","https://github.com/awslabs/amazon-sagemaker-inference-client",20,"Amazon Sagemaker Object Detection Inference Endpoint visualization client web application hosted and managed by AWS Amplify. "
"amazon-timestream-driver-jdbc","https://github.com/awslabs/amazon-timestream-driver-jdbc",11,""
"fhir-works-on-aws-persistence-facade","https://github.com/awslabs/fhir-works-on-aws-persistence-facade",7,"A façade implementation of the FHIR Works on AWS framework, enabling users to complete CRUD operations on FHIR resources by posting requests to connected microservices"
"plit","https://github.com/awslabs/plit",4,"A Matplotlib wrapper that automates the undifferentiated heavy-lifting of writing boilerplate code while maintaining the power and feel of Matplotlib."
"fhir-works-on-aws-authz-smart","https://github.com/awslabs/fhir-works-on-aws-authz-smart",32,"A SMART on FHIR v1.0.0 implementation of the FHIR Works on AWS framework, utilizing OAuth2/OIDC authorization server to authorize requests"
"aws-container-images-toolkit","https://github.com/awslabs/aws-container-images-toolkit",70,"A collection of tools to statically and dynamically identify public container images that are hosted on Docker Hub."
"amazon-s3-data-replication-hub-plugin","https://github.com/awslabs/amazon-s3-data-replication-hub-plugin",49,"The Amazon S3 Transfer Plugin for Data Transfer Hub(https://github.com/awslabs/data-transfer-hub). Transfer objects from S3(in other partition), Alibaba Cloud OSS, Tencent COS, Qiniu Kodo into Amazon S3."
"aws-soter","https://github.com/awslabs/aws-soter",5,"Model Checker for Java Programs"
"python-deequ","https://github.com/awslabs/python-deequ",806,"Python API for Deequ"
"amazon-pinpoint-preference-center","https://github.com/awslabs/amazon-pinpoint-preference-center",13,"Configures and builds an Amazon Pinpoint Preference Center that allows Pinpoint Customers to collect end-user attributes and communication preferences."
"aws-embedded-metrics-dotnet","https://github.com/awslabs/aws-embedded-metrics-dotnet",24,"Amazon CloudWatch Embedded Metric Format Client Library"
"sagemaker-handwritten-text-recognition","https://github.com/awslabs/sagemaker-handwritten-text-recognition",13,""
"dynein","https://github.com/awslabs/dynein",394,"DynamoDB CLI written in Rust."
"mlmax","https://github.com/awslabs/mlmax",74,"Example templates for the delivery of custom ML solutions to production so you can get started quickly without having to make too many design choices."
"amazon-s3-tagging-spark-util","https://github.com/awslabs/amazon-s3-tagging-spark-util",12,""
"location-based-notifications-using-amazon-pinpoint","https://github.com/awslabs/location-based-notifications-using-amazon-pinpoint",13,"The Location-Based Notifications Using Amazon Pinpoint solution allows you to engage with your customers based on their location. You can use the solution to create and manage geographic boundaries (geofences) around any businesses or points of interest."
"aws-iot-device-client","https://github.com/awslabs/aws-iot-device-client",150,"The AWS IoT Device Client provides device-side functionality for AWS IoT Services."
"aws-groundstation-eos-pipeline","https://github.com/awslabs/aws-groundstation-eos-pipeline",23,"This guide helps you create an automated Earth Observation pipeline on AWS. "
"amazon-ecr-data-replication-hub-plugin","https://github.com/awslabs/amazon-ecr-data-replication-hub-plugin",13,"The Amazon ECR Transfer Plugin for Data Transfer Hub(https://github.com/awslabs/data-transfer-hub). Transfer container images from Amazon ECR(in other partition) or public container registries into Amazon ECR."
"sagemaker-av-visual-perception","https://github.com/awslabs/sagemaker-av-visual-perception",3,""
"damoos","https://github.com/awslabs/damoos",17,"DAMON-based Optimal Operation Schemes"
"sagemaker-purchase-modelling","https://github.com/awslabs/sagemaker-purchase-modelling",5,""
"filling-in-missing-values-in-tabular-records","https://github.com/awslabs/filling-in-missing-values-in-tabular-records",1,""
"sagemaker-churn-prediction-text","https://github.com/awslabs/sagemaker-churn-prediction-text",9,""
"sagemaker-document-understanding","https://github.com/awslabs/sagemaker-document-understanding",14,""
"amazon-timestream-connector-prometheus","https://github.com/awslabs/amazon-timestream-connector-prometheus",7,""
"iot-static-ip-endpoints","https://github.com/awslabs/iot-static-ip-endpoints",6,"The IoT Static IP Endpoints Solution provides the capability to route all traffic through a set of static IP addresses to other AWS or Internet services"
"aws-mysql-jdbc","https://github.com/awslabs/aws-mysql-jdbc",233,"The Amazon Web Services (AWS) JDBC Driver for MySQL is a driver that enables applications to take full advantage of the features of clustered MySQL databases. "
"pg-collector","https://github.com/awslabs/pg-collector",123,"PG Collector for Postgresql is a sql script that gathers valuable database information and presents it in a consolidated HTML file which provides a convenient way to view and navigate between different sections of the report"
"compliant-framework-for-federal-and-dod-workloads-in-aws-govcloud-us","https://github.com/awslabs/compliant-framework-for-federal-and-dod-workloads-in-aws-govcloud-us",61,"This solution enables you to quickly deploy a secure, scalable, multi-account environment in AWS GovCloud (US) based on AWS best practices. This solution is architected to follow the Defense Information Systems Agency (DISA) Cloud Computing Security Requirements Guide (SRG) for hosting Impact Level (IL) 4 and 5 workloads in the cloud. Using the Compliant Framework solution, you are able to quickly deploy an architecture baseline that accommodates U.S. federal and Department of Defense (DoD) requirements to rapidly achieve Authority to Operate (ATO). In addition, the Compliant Framework solution is also architected to support Cybersecurity Maturity Model Certification (CMMC) readiness."
"concise-constructs","https://github.com/awslabs/concise-constructs",38,"A functional-feeling DX for the AWS CDK and other construct libraries"
"aws-streamer","https://github.com/awslabs/aws-streamer",45,"Video Processing for AWS"
"nlb-sidecar-for-ecs","https://github.com/awslabs/nlb-sidecar-for-ecs",10,"Daemon to be run in a SideCar that will monitor an AWS NLB for the target becoming ""draining"" and force a clean exit of the main application."
"gap-text2sql","https://github.com/awslabs/gap-text2sql",108,"GAP-text2SQL: Learning Contextual Representations for Semantic Parsing with Generation-Augmented Pre-Training"
"wdio-aws-device-farm-service","https://github.com/awslabs/wdio-aws-device-farm-service",27,"AWS Device Farm service for WebdriverIO"
"tag-tamer","https://github.com/awslabs/tag-tamer",4,"WARNING - This package is no longer supported.  Solution to consistently tag AWS resources"
"fleetiq-adapter-for-agones","https://github.com/awslabs/fleetiq-adapter-for-agones",40,"For running containerized game servers on Spot instances reliably and safely"
"aws-crt-ffi","https://github.com/awslabs/aws-crt-ffi",8,"Foreign function interface (FFI) for the AWS Common Runtime (CRT) libraries"
"smithy-intellij","https://github.com/awslabs/smithy-intellij",11,"Smithy IntelliJ provides IDE integration for the Smithy IDL."
"aws-network-drivers","https://github.com/awslabs/aws-network-drivers",5,"This is the AWS SFP I2C driver."
"aws-sdlc-controltower-extension","https://github.com/awslabs/aws-sdlc-controltower-extension",14,""
"s2n-bignum","https://github.com/awslabs/s2n-bignum",190,""
"tecli","https://github.com/awslabs/tecli",216,"In a world where everything is Terraform, teams use Terraform Cloud API to manage their workloads. TECLI increases teams productivity by facilitating such interaction and by providing easy commands that can be executed on a terminal or on CI/CD systems."
"aws-blueprints","https://github.com/awslabs/aws-blueprints",17,""
"amazon-lookout-for-vision-python-sdk","https://github.com/awslabs/amazon-lookout-for-vision-python-sdk",7,""
"serverless-rules","https://github.com/awslabs/serverless-rules",416,"Compilation of rules to validate infrastructure-as-code templates against recommended practices for serverless applications."
"shuttle","https://github.com/awslabs/shuttle",890,"Shuttle is a library for testing concurrent Rust code"
"aws-cicd-workshop-cpt","https://github.com/awslabs/aws-cicd-workshop-cpt",5,""
"aws-cppwrapper-lattigo","https://github.com/awslabs/aws-cppwrapper-lattigo",18,""
"aws-postgresql-jdbc","https://github.com/awslabs/aws-postgresql-jdbc",83,"Note: The Amazon Web Services (AWS) JDBC Driver for PostgreSQL project has moved to a new repository. Visit us at our new repository for the latest version and information (link below). The Amazon Web Services (AWS) JDBC Driver for PostgresSQL is a driver that enables applications to take full advantage of the features of clustered PostgreSQL databases."
"realtime-fraud-detection-with-gnn-on-dgl","https://github.com/awslabs/realtime-fraud-detection-with-gnn-on-dgl",223,"An end-to-end blueprint architecture for real-time fraud detection(leveraging graph database Amazon Neptune) using Amazon SageMaker and Deep Graph Library (DGL) to construct a heterogeneous graph from tabular data and train a Graph Neural Network(GNN) model to detect fraudulent transactions in the IEEE-CIS dataset."
"aws-web3-http-provider","https://github.com/awslabs/aws-web3-http-provider",18,"NPM package for Signature Version 4 authentication on Amazon Managed Blockchain"
"serverless-plugin-lambda-insights","https://github.com/awslabs/serverless-plugin-lambda-insights",44,""
"aws-web3-ws-provider","https://github.com/awslabs/aws-web3-ws-provider",4,"NPM package for Signature Version 4 authentication on Amazon Managed Blockchain"
"damo","https://github.com/awslabs/damo",163,"DAMON user-space tool"
"disaster-recovery-for-aws-iot","https://github.com/awslabs/disaster-recovery-for-aws-iot",17,"This solution provides a failover strategy for your IoT devices. Customers with critical AWS IoT Core workloads can use this solution to store and process their data in a second AWS Region if the primary Region is not available."
"pg-counter-metrics","https://github.com/awslabs/pg-counter-metrics",37,"PG Counter Metrics ( PGCM ) is a tool for publishing PostgreSQL performance data to CloudWatch. By publishing to CloudWatch, dashboards and alarming can be used on the collected data."
"cdk-serverless-clamscan","https://github.com/awslabs/cdk-serverless-clamscan",267,""
"aws-innovation-sandbox","https://github.com/awslabs/aws-innovation-sandbox",32,"The AWS Innovation Sandbox solution provisions isolated, self-contained, environments to help developers, security professionals, and infrastructure teams to securely evaluate, explore, and build proof-of-concepts (POCs) using AWS services and third-party applications that run on AWS."
"aws-sdk-rust","https://github.com/awslabs/aws-sdk-rust",3250,"AWS SDK for the Rust Programming Language"
"aws-saas-boost","https://github.com/awslabs/aws-saas-boost",970,"AWS SaaS Boost is a ready-to-use toolset that removes the complexity of successfully running SaaS workloads in the AWS cloud."
"yesiscan","https://github.com/awslabs/yesiscan",16,"Automatic license scanning and reports!"
"assisted-log-enabler-for-aws","https://github.com/awslabs/assisted-log-enabler-for-aws",267,"Assisted Log Enabler for AWS  - Find AWS resources that are not logging, and turn them on."
